Date,Ret
2007-11-05,0.007446593023747505
2007-11-06,0.0075974260592697185
2007-11-07,-0.0020830437056925666
2007-11-08,-0.04108798829692539
2007-11-09,-0.012472982773174102
2007-11-12,-0.013155420419903585
2007-11-13,0.00389234647519765
2007-11-14,0.03633143104073899
2007-11-15,-0.012497903960956624
2007-11-16,0.001549384615969096
2007-11-19,0.022776098422945035
2007-11-20,0.01353865271904442
2007-11-21,-0.014469050313884013
2007-11-22,-0.045286418089964364
2007-11-23,0.019612190574546995
2007-11-26,-0.010039151355037301
2007-11-27,-0.010338699903368997
2007-11-28,-0.007522601267330842
2007-11-29,0.02629350710304279
2007-11-30,-0.0148939123836066
2007-12-03,0.011479937093311188
2007-12-04,0.005695564044761792
2007-12-05,0.01884351868078671
2007-12-06,0.004217835290758698
2007-12-07,0.016581419823689547
2007-12-10,0.027878236310869164
2007-12-11,0.011397842603791286
2007-12-12,0.0021486516791742183
2007-12-13,-0.03125521901317163
2007-12-14,0.022008178736556916
2007-12-17,0.0014472622696148907
2007-12-18,-0.008484164151155382
2007-12-19,0.02189214765527292
2007-12-20,0.012215422126492292
2007-12-21,0.015177242013392878
2007-12-24,0.017287526273395137
2007-12-25,0.008919804938065656
2007-12-26,0.020275755424115527
2007-12-27,0.010301982091421191
2007-12-28,-0.003193341409699957
2008-01-02,0.035639682488671776
2008-01-03,0.020846287247259454
2008-01-04,0.002348229670358748
2008-01-07,0.019983475210527013
2008-01-08,-0.027535404238672845
2008-01-09,0.02998335561301957
2008-01-10,0.004824808521712631
2008-01-11,-0.0010272510435080928
2008-01-14,0.012703659818289692
2008-01-15,0.007710783011962041
2008-01-16,-0.013518463709712769
2008-01-17,-0.026225260308177956
2008-01-18,0.008820411325763278
2008-01-21,-0.04141497951648998
2008-01-22,-0.08541901026165988
2008-01-23,0.05367682105681326
2008-01-24,0.03437825856290777
2008-01-25,0.0031025840565284124
2008-01-28,-0.06988633799583643
2008-01-29,0.021123294774117563
2008-01-30,0.002229045935286278
2008-01-31,-0.03875376023461963
2008-02-01,-0.044278281045114
2008-02-04,0.08154946221914794
2008-02-05,0.003860270969944901
2008-02-13,-0.005251916978628812
2008-02-14,0.020104990442666226
2008-02-15,-0.004957276027532154
2008-02-18,0.03215871581263774
2008-02-19,0.017889039059761025
2008-02-20,-0.008558720105599549
2008-02-21,0.012609476982276657
2008-02-22,-0.024139043748245048
2008-02-25,-0.03172354717392312
2008-02-26,-0.00017249685501274925
2008-02-27,0.022289000976418505
2008-02-28,0.0024263988660599978
2008-02-29,0.013669947480785316
2008-03-03,0.033635405765205295
2008-03-04,-0.006721652907991427
2008-03-05,0.004168437618738974
2008-03-06,0.0018376606514700633
2008-03-07,-0.020656148182747414
2008-03-10,-0.03275327429144659
2008-03-11,0.013656867244515425
2008-03-12,-0.026894702719255426
2008-03-13,-0.03940787087971176
2008-03-14,-0.005622692447062483
2008-03-17,-0.07715092670681256
2008-03-18,-0.07351228811136667
2008-03-19,0.047703156721777606
2008-03-20,0.04100679064829471
2008-03-21,0.013366245428950263
2008-03-24,-0.020716746076131276
2008-03-25,0.012228302122500256
2008-03-26,-0.0035005281245498177
2008-03-27,-0.05336975445841308
2008-03-28,0.029532366373488106
2008-03-31,-0.04652982044828047
2008-04-01,-0.08402986277780611
2008-04-02,-0.05500431528669725
2008-04-03,0.025207669027647928
2008-04-07,0.06509459250850269
2008-04-08,0.022611881473567186
2008-04-09,-0.05461929256073872
2008-04-10,0.029266859090965713
2008-04-11,0.015487756398391506
2008-04-14,-0.0660593010030388
2008-04-15,0.03217132981705029
2008-04-16,-0.0240627384498614
2008-04-17,-0.03350905075440147
2008-04-18,-0.04944312417673091
2008-04-21,-0.007119846962831855
2008-04-22,-0.01451890568307923
2008-04-23,0.04389901612884972
2008-04-24,0.09188204262217958
2008-04-25,0.00893321669127456
2008-04-28,-0.007126104468989647
2008-04-29,0.008039281824514521
2008-04-30,0.0382048891554696
2008-05-05,0.035094735623125706
2008-05-06,-0.0037545552043868335
2008-05-07,-0.04341973520431108
2008-05-08,0.035055344803136324
2008-05-09,0.00026171855494205865
2008-05-12,0.020797794412779957
2008-05-13,0.0023916572154591975
2008-05-14,0.021969037065839414
2008-05-15,-0.008932259818072885
2008-05-16,-0.014364168537770228
2008-05-19,-0.0004570336770702843
2008-05-20,-0.06292651513532155
2008-05-21,0.024865919319547958
2008-05-22,-0.009521916346105663
2008-05-23,-0.010824596744510528
2008-05-26,-0.026345522887891715
2008-05-27,0.003965939264917617
2008-05-28,0.02770613582495063
2008-05-29,-0.025483604166915752
2008-05-30,0.0017110243848312834
2008-06-02,0.008659530182810737
2008-06-03,-0.004502458058056158
2008-06-04,-0.017771751827120874
2008-06-05,-0.012578298837119473
2008-06-06,-0.007536322070317736
2008-06-10,-0.08736521408305342
2008-06-11,-0.025921020141910556
2008-06-12,-0.009104028822503607
2008-06-13,-0.04767407495437903
2008-06-16,-0.022096774988054735
2008-06-17,-0.06263948972032529
2008-06-18,0.057520020320360965
2008-06-19,-0.0843686183958231
2008-06-20,0.022746402713333502
2008-06-23,-0.01675336796561855
2008-06-24,0.018532220198243632
2008-06-25,0.07172387485781173
2008-06-26,0.01227107801253502
2008-06-27,-0.07012181925094452
2008-06-30,0.007523530054194705
2008-07-01,-0.0172910130233469
2008-07-02,0.016694369461249137
2008-07-03,0.046348477976682734
2008-07-04,-0.005943863735801802
2008-07-07,0.05841512949391525
2008-07-08,0.015340025106265642
2008-07-09,0.02667678657806971
2008-07-10,-0.022831569671189822
2008-07-11,-0.006266794269543907
2008-07-14,0.020946247254394423
2008-07-15,-0.028772943065679013
2008-07-16,-0.050799561926211156
2008-07-17,-0.010227822308502499
2008-07-18,0.03338474332752295
2008-07-21,0.041020983500884345
2008-07-22,0.003346383144625431
2008-07-23,-0.008675514243582927
2008-07-24,0.00727066145278088
2008-07-25,0.008513091059267452
2008-07-28,0.013769132025794217
2008-07-29,-0.02047548296777879
2008-07-30,-0.005471111111111204
2008-07-31,-0.036884018787231354
2008-08-01,0.015443039065469844
2008-08-04,-0.02403672287986347
2008-08-05,-0.030915654237487544
2008-08-06,0.002229680180141136
2008-08-07,0.00673476147877583
2008-08-08,-0.07243483956364172
2008-08-11,-0.0749914084405251
2008-08-12,-0.014021023762352702
2008-08-13,-0.00045160197411098224
2008-08-14,0.004609472960401151
2008-08-15,-0.004017802500789092
2008-08-18,-0.07455218199980018
2008-08-19,0.016477991487339194
2008-08-20,0.08324727902952245
2008-08-21,-0.03555944154427848
2008-08-22,-0.019981892977708582
2008-08-25,-0.003552116810624617
2008-08-26,-0.05436551729947858
2008-08-27,-0.003174174707894273
2008-08-28,-0.0004660688056976614
2008-08-29,0.03144368980304213
2008-09-01,-0.029955035589240064
2008-09-02,0.007026662085291235
2008-09-03,-0.007317950831782771
2008-09-04,0.007780876778945789
2008-09-05,-0.026308296314168533
2008-09-08,-0.07082265366537144
2008-09-09,0.008663216478935976
2008-09-10,0.007410229878968222
2008-09-11,-0.018603266679788955
2008-09-12,0.00047486858773782004
2008-09-16,-0.02051480606698164
2008-09-17,-0.01877438284471078
2008-09-18,-0.028993346233579742
2008-09-19,0.09872096531237728
2008-09-22,0.04598658441096659
2008-09-23,-0.06441062639042094
2008-09-24,0.02269712471421692
2008-09-25,0.02370832573236248
2008-09-26,-0.0009653588642065669
2008-10-06,-0.03837030038843625
2008-10-07,-0.00382221979881614
2008-10-08,-0.02471958873829483
2008-10-09,-0.012925872289675788
2008-10-10,-0.0672200181235294
2008-10-13,0.019344139884315048
2008-10-14,-0.030234171068375226
2008-10-15,-0.005246322233967482
2008-10-16,-0.05657876312202137
2008-10-17,0.012809719781879947
2008-10-20,0.03484939759036121
2008-10-21,-0.002182961259714067
2008-10-22,-0.018973850372251855
2008-10-23,0.010149584867683803
2008-10-24,-0.014383077001454692
2008-10-27,-0.07835084347922483
2008-10-28,0.023241510557978406
2008-10-29,-0.03966006010760903
2008-10-30,0.008430933249457429
2008-10-31,-0.017735843836033327
2008-11-03,-0.014229633129366981
2008-11-04,-0.01708019574034214
2008-11-05,0.032952867369895555
2008-11-06,-0.01712391636267574
2008-11-07,0.01602436030764065
2008-11-10,0.07369616473260354
2008-11-11,-0.008011205785201425
2008-11-12,0.024883813794165377
2008-11-13,0.04710114738303495
2008-11-14,0.046504981515799626
2008-11-17,0.04904296420051568
2008-11-18,-0.07288501902941802
2008-11-19,0.07049664562554891
2008-11-20,0.002239335255849406
2008-11-21,-0.014184466313367894
2008-11-24,-0.040965310456835824
2008-11-25,-0.00798005149961134
2008-11-26,0.0039022959638703725
2008-11-27,0.014576182134693472
2008-11-28,-0.01078044907435749
2008-12-01,0.042371500719541544
2008-12-02,0.01971737063519985
2008-12-03,0.04220307133930956
2008-12-04,-0.001080430819338285
2008-12-05,0.029902494107393318
2008-12-08,0.04377849442690951
2008-12-09,-0.02554265356543539
2008-12-10,0.028653411912413773
2008-12-11,-0.031224054909887
2008-12-12,-0.044749793506247415
2008-12-15,0.020195453525407414
2008-12-16,0.0179519919885347
2008-12-17,0.012351652225998322
2008-12-18,0.018278254690683893
2008-12-19,0.009027024070072276
2008-12-22,-0.0006920292265036876
2008-12-23,-0.06334241329397416
2008-12-24,-0.021625818007480868
2008-12-25,-0.0032913719887130988
2008-12-26,-0.009848324522033436
2008-12-29,0.0005030858114174475
2008-12-30,-0.006695536728714591
2008-12-31,-0.01624831470590926
2009-01-05,0.04166681705426267
2009-01-06,0.03546553558161092
2009-01-07,0.006228811047606531
2009-01-08,-0.024999501169164384
2009-01-09,0.02702626321687851
2009-01-12,0.014268661701535956
2009-01-13,-0.02627370323611522
2009-01-14,0.03765819014715088
2009-01-15,0.009720545317176033
2009-01-16,0.006681610463898036
2009-01-19,-0.0012875552118429834
2009-01-20,0.010047395872048837
2009-01-21,0.0012583307409703703
2009-01-22,0.017469582337148015
2009-01-23,-0.00810373489773597
2009-02-02,0.03069011769899377
2009-02-03,0.02726107382230314
2009-02-04,0.02288646359341917
2009-02-05,-0.016140603914291396
2009-02-06,0.04569676496290609
2009-02-09,0.03428103972346763
2009-02-10,0.02868493983471021
2009-02-11,0.0018230726292991495
2009-02-12,0.01876262673764595
2009-02-13,0.03585332221533721
2009-02-16,0.01762346658300684
2009-02-17,-0.04059074201490742
2009-02-18,-0.03858642069977869
2009-02-19,0.020730310364053706
2009-02-20,0.033289810674573816
2009-02-23,0.034151435655241036
2009-02-24,-0.0409333266476124
2009-02-25,0.006120744742651452
2009-02-26,-0.0721093227305567
2009-02-27,-0.06001961671948086
2009-03-02,0.025593837519947593
2009-03-03,0.008479075426576
2009-03-04,0.06063582025308967
2009-03-05,0.007607287457027434
2009-03-06,-0.006777275577140696
2009-03-09,-0.0442662039767564
2009-03-10,0.025791302084770873
2009-03-11,-0.005399365038361692
2009-03-12,0.0038112045006302164
2009-03-13,-0.010627853037387558
2009-03-16,0.013009270988146637
2009-03-17,0.03708561238358876
2009-03-18,0.012947502476298167
2009-03-19,0.02289519982651611
2009-03-20,-0.004665097214848868
2009-03-23,0.02146936934154109
2009-03-24,0.007543921524087338
2009-03-25,-0.02780444716198771
2009-03-26,0.024319874902356986
2009-03-27,0.008575350694309591
2009-03-30,0.00185344767676221
2009-03-31,0.010722062254137077
2009-04-01,0.01671546342507968
2009-04-02,0.0009774408936833456
2009-04-03,-0.010615243775994987
2009-04-07,0.011677929612750049
2009-04-08,-0.034141940812910554
2009-04-09,0.016691034498153012
2009-04-10,0.03236748651125998
2009-04-13,0.013622757674681019
2009-04-14,0.016082300781675052
2009-04-15,0.014322638137540755
2009-04-16,0.004910903006246414
2009-04-17,-0.012610864569551072
2009-04-20,0.02771830267110631
2009-04-21,-0.00025203656776118244
2009-04-22,-0.05068148149997054
2009-04-23,0.005610591861404668
2009-04-24,-0.007500059646195267
2009-04-27,-0.03972884267151744
2009-04-28,0.015033019971098627
2009-04-29,0.027057195522089517
2009-04-30,0.015189602768384658
2009-05-04,0.033710202490622176
2009-05-05,0.009516797095152851
2009-05-06,0.013650808929350555
2009-05-07,-0.006724603693156306
2009-05-08,0.00461416148516669
2009-05-11,-0.03776260226891792
2009-05-12,0.02474531618820186
2009-05-13,0.006852754504085734
2009-05-14,0.003835937159396785
2009-05-15,0.007448198198891864
2009-05-18,0.0076169353827790776
2009-05-19,0.009066493994661418
2009-05-20,-0.0057305134127451085
2009-05-21,-0.017843479186589795
2009-05-22,0.0021736887889822754
2009-05-25,0.0052133423709814775
2009-05-26,0.001023383456095761
2009-05-27,0.0005798740644225031
2009-06-01,0.01696468571888965
2009-06-02,0.006477436105652101
2009-06-03,0.007831428399348583
2009-06-04,-0.0012765562152164955
2009-06-05,-0.0059525343518551654
2009-06-08,-0.0016508839380912077
2009-06-09,0.0049766613595809694
2009-06-10,0.01078050474158676
2009-06-11,-0.005938808324380984
2009-06-12,-0.021699694087816357
2009-06-15,0.014239541066604522
2009-06-16,-0.0021938121627282925
2009-06-17,0.016305253258094954
2009-06-18,0.008025647759875021
2009-06-19,0.0008084444264400137
2009-06-22,-0.008422986818789946
2009-06-23,-0.0038230552137510365
2009-06-24,0.011595136009660223
2009-06-25,-0.001157238760125634
2009-06-26,0.006123461804075525
2009-06-29,0.008214388969456365
2009-06-30,-0.00705392448432296
2009-07-01,0.0149151440663704
2009-07-02,0.010490177107182586
2009-07-03,0.012526165023164726
2009-07-06,0.0021707972812312626
2009-07-07,-0.000961131646922575
2009-07-08,0.012327582820287786
2009-07-09,0.018813337138733566
2009-07-10,0.004911137584790115
2009-07-13,0.009240397099976594
2009-07-14,0.015856831446452446
2009-07-15,0.009113038808812979
2009-07-16,-0.005047247957196133
2009-07-17,0.006177780412497835
2009-07-20,0.01727624366607383
2009-07-21,-0.02427345228612554
2009-07-22,0.018375969592248298
2009-07-23,0.00989841479005471
2009-07-24,-0.006393408986723692
2009-07-27,0.01655003739796168
2009-07-28,0.012653034100211347
2009-07-29,-0.06419979567029832
2009-07-30,0.010222491393599542
2009-07-31,0.03298866931501587
2009-08-03,0.023337161684718888
2009-08-04,0.012208147421091109
2009-08-05,-1.9659178649433784e-06
2009-08-06,-0.01324957523803627
2009-08-07,-0.030456582261237375
2009-08-10,0.010254487076577279
2009-08-11,0.00514766286800028
2009-08-12,-0.046329983636426486
2009-08-13,0.0021227345319281277
2009-08-14,-0.044583313482295495
2009-08-17,-0.06969973665386964
2009-08-18,0.019854066417855476
2009-08-19,-0.05175493280580479
2009-08-20,0.03905280511995901
2009-08-21,0.027765635525172083
2009-08-24,0.021269061908708142
2009-08-25,-0.01577727056607303
2009-08-26,0.031323402346120854
2009-08-27,0.00956798322167729
2009-08-28,-0.027029246072406976
2009-08-31,-0.07175972203737302
2009-09-01,-0.009982620484399463
2009-09-02,0.006101179746301755
2009-09-03,0.0497287350914557
2009-09-04,0.017978714154754494
2009-09-07,0.010945918718005432
2009-09-08,0.018584428566811306
2009-09-09,0.005734793362068613
2009-09-10,-0.00878034875643774
2009-09-11,0.016789034652145318
2009-09-14,0.02601998563354102
2009-09-15,0.010340215213072046
2009-09-16,0.0015498463265517515
2009-09-17,0.02316887521607658
2009-09-18,-0.0333280171180409
2009-09-21,0.017273697687427703
2009-09-22,-0.025269094618738386
2009-09-23,-0.030336289934817517
2009-09-24,-0.007519246567989524
2009-09-25,-0.008927137820851638
2009-09-28,-0.028883646878501423
2009-09-29,-0.018220461734875903
2009-09-30,0.008466302934039938
2009-10-09,0.05170258508514469
2009-10-12,0.005988909654393915
2009-10-13,0.01701510035262599
2009-10-14,0.009173614904944616
2009-10-15,0.003183623242724698
2009-10-16,0.0033724723329311423
2009-10-19,0.024559195479454843
2009-10-20,0.015138723710874213
2009-10-21,-0.0066958419300167105
2009-10-22,0.004120108949420276
2009-10-23,0.013659276180516988
2009-10-26,0.0008233474523688944
2009-10-27,-0.026504651614036367
2009-10-28,0.010094338829866656
2009-10-29,-0.017915383545457186
2009-10-30,0.013283370902222424
2009-11-02,0.03346672125147254
2009-11-03,0.02462951076942299
2009-11-04,0.007468151184788718
2009-11-05,0.010358561639306929
2009-11-06,0.004691475383690857
2009-11-09,0.007490946620099637
2009-11-10,0.0015760784715630471
2009-11-11,0.004011456522830414
2009-11-12,0.0032613025827297193
2009-11-13,0.0127604732219464
2009-11-16,0.022958710178185848
2009-11-17,0.005172769682653122
2009-11-18,0.004382170285389453
2009-11-19,0.015739160053181545
2009-11-20,0.007183648046597213
2009-11-23,0.018568890708745123
2009-11-24,-0.05315039807212851
2009-11-25,0.037888517320846304
2009-11-26,-0.04074632418850277
2009-11-27,-0.02617745048168063
2009-11-30,0.045121261254636336
2009-12-01,0.02722749860237661
2009-12-02,0.014644308473767964
2009-12-03,0.006684126305226412
2009-12-04,-0.02509444325584409
2009-12-07,0.016633992475505455
2009-12-08,-0.001956312868622967
2009-12-09,-0.016201888853533464
2009-12-10,0.008672833125487722
2009-12-11,-0.0004824194580991259
2009-12-14,-0.004654099920711863
2009-12-15,0.0022149868593841493
2009-12-16,-0.00385235377290416
2009-12-17,-0.031417066320406195
2009-12-18,-0.03694469955399793
2009-12-21,0.01262192387882366
2009-12-22,-0.028313722966105126
2009-12-23,0.017924638914440738
2009-12-24,0.03203938603011891
2009-12-25,0.0071839239164053215
2009-12-28,0.016222753209341967
2009-12-29,0.0036962450961235405
2009-12-30,-0.003960174696591601
2009-12-31,0.008798120237003548
2010-01-04,0.005605444397108084
2010-01-05,0.01051413911952781
2010-01-06,-0.0016377042742655723
2010-01-07,-0.01994794258961985
2010-01-08,0.012276324017644002
2010-01-11,0.006365401700526796
2010-01-12,0.021326492140235853
2010-01-13,-0.010601995149937982
2010-01-14,0.02683289350220308
2010-01-15,0.007122721053803849
2010-01-18,0.017151056808136778
2010-01-19,0.00018283992437106988
2010-01-20,-0.03692360054688759
2010-01-21,0.0034338701612717237
2010-01-22,-0.027740501659429873
2010-01-25,-0.012527600713823084
2010-01-26,-0.041586522798940706
2010-01-27,-0.006433531005763937
2010-01-28,0.016394767921415587
2010-01-29,0.008691442160607021
2010-02-01,-0.009853528445889381
2010-02-02,-0.0068436058210470385
2010-02-03,0.014234294790892443
2010-02-04,0.010368570661196008
2010-02-05,-0.022125635048820258
2010-02-08,-2.273063066138281e-05
2010-02-09,0.00039106851469350445
2010-02-10,0.012414701674097417
2010-02-11,-0.002214819895591136
2010-02-12,0.013643883709784754
2010-02-22,0.0007966002063279909
2010-02-23,0.009036636615437743
2010-02-24,0.02165043323289373
2010-02-25,0.016209052953494396
2010-02-26,0.001067139741528056
2010-03-01,0.011153864824194004
2010-03-02,0.0008986991905304276
2010-03-03,0.014491196520305172
2010-03-04,-0.036129922394874114
2010-03-05,0.003966188963953066
2010-03-08,0.010885265750835815
2010-03-09,0.001124513865245147
2010-03-10,-0.013055671182556572
2010-03-11,-0.007817410271422354
2010-03-12,-0.015400846886623243
2010-03-15,-0.008526336661779044
2010-03-16,0.008274420584057918
2010-03-17,0.027619745149197295
2010-03-18,0.0033513073456454823
2010-03-19,0.006997181738668257
2010-03-22,0.005700273178291582
2010-03-23,-0.00669875514142948
2010-03-24,0.005344320168133576
2010-03-25,-0.013392891453809508
2010-03-26,0.014232083956982722
2010-03-29,0.007820417359171605
2010-03-30,0.004456633455023562
2010-03-31,0.002517494425999578
2010-04-01,0.014814341412672682
2010-04-02,0.0033961646582600924
2010-04-06,0.002079443323607544
2010-04-07,0.002196067475455754
2010-04-08,0.0002078393038307258
2010-04-09,0.01522235006513406
2010-04-12,0.007576616469018305
2010-04-13,-0.011451260560935372
2010-04-14,0.011822333282722086
2010-04-15,-0.012611277007556376
2010-04-16,-0.0033654607133017933
2010-04-19,-0.04277107892650356
2010-04-20,0.013078456235890323
2010-04-21,0.03027351500024511
2010-04-22,0.0017501981385297238
2010-04-23,-0.007762393814723767
2010-04-26,0.00042961586791356865
2010-04-27,-0.026043882955498754
2010-04-28,-0.005392236698094743
2010-04-29,-0.03242976904874828
2010-04-30,-0.026794645411409634
2010-05-04,-0.0011451827764867861
2010-05-05,0.02950963629204706
2010-05-06,-0.03174488783610252
2010-05-07,-0.01552513440215586
2010-05-10,-0.01884555195797477
2010-05-11,-0.029287909164152803
2010-05-12,-0.024489037622176135
2010-05-13,0.02849647253663745
2010-05-14,0.006349878930257846
2010-05-17,-0.0642284178369471
2010-05-18,0.014410981488121033
2010-05-19,0.0013709578957834534
2010-05-20,-0.019197803034854632
2010-05-21,0.020742614671080295
2010-05-24,0.045577906052914674
2010-05-25,-0.007247974385687361
2010-05-26,0.002820205034566703
2010-05-27,0.017799488589762102
2010-05-28,0.0038782362285048055
2010-05-31,-0.030898237749108826
2010-06-01,-0.01910064565356895
2010-06-02,0.014348743106533224
2010-06-03,-0.007217838771728324
2010-06-04,0.008543199402156088
2010-06-07,-0.003965314563281086
2010-06-08,0.009268366219051805
2010-06-09,0.02467460878128125
2010-06-10,0.0027859716179883254
2010-06-11,-0.006096247315875547
2010-06-17,-0.012485708024467912
2010-06-18,-0.041638133381639686
2010-06-21,0.02877460093095552
2010-06-22,0.0080375354102451
2010-06-23,-0.006060966434482951
2010-06-24,7.276586216420355e-05
2010-06-25,-0.0162817640775218
2010-06-28,-0.01670960185319159
2010-06-29,-0.056682381622261024
2010-06-30,-0.0192576259711833
2010-07-01,-0.01587515531644712
2010-07-02,-0.005939980825714231
2010-07-05,-0.005837139648176337
2010-07-06,0.02828371524115192
